date,news_count,category_BIS,category_FOMC,category_UCSB,day_of_week_sin,day_of_week_cos,month_sin,month_cos,is_weekend,title_positive_prob,title_negative_prob,title_neutral_prob,title_sentiment_score,body_positive_prob,body_negative_prob,body_neutral_prob,body_sentiment_score,body_n_chunks
2019-08-29,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.0,0.0277914311736822,0.7465924024581909,0.2256161272525787,-0.7188009712845087,0.0862679355852427,0.1082570418399632,0.8054750233852677,-0.0219891062547205,8.0
2019-09-24,1,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.0,0.0460261665284633,0.7818337678909302,0.1721400916576385,-0.7358076013624668,0.0389210442246907,0.279525028049769,0.6815539366325214,-0.2406039838250782,4.0
2020-01-30,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0,0.0505122430622577,0.8401032090187073,0.1093845590949058,-0.7895909659564495,0.0602914448760884,0.3182395567410925,0.6214689875674855,-0.2579481118650041,7.0
2020-03-03,1,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.0,0.0508168824017047,0.6313832402229309,0.3177998960018158,-0.5805663578212261,0.0675783691830962,0.2536666161667549,0.6787550118280696,-0.1860882469836587,5.0
2020-07-16,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.0,0.0682198032736778,0.7513459324836731,0.1804342418909073,-0.6831261292099953,0.0533377104148528,0.293333325369697,0.6533289727724698,-0.2399956149548441,6.0
2020-07-20,1,1.0,0.0,0.0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0.0,0.0173692740499973,0.885749340057373,0.0968813523650169,-0.8683800660073757,0.0310408159884407,0.4418876437897605,0.5270715376228072,-0.4108468278013197,9.0
2020-08-06,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.0,0.0155624225735664,0.909549355506897,0.0748883262276649,-0.8939869329333305,0.0569508707457449,0.1660383180561174,0.7770108164526729,-0.1090874473103725,13.0
2020-09-02,1,1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.0,0.0122755514457821,0.9231841564178468,0.064540296792984,-0.9109086049720644,0.0349688748339883,0.2551126773096537,0.7099184480878356,-0.2201438024756654,7.0
2020-09-23,1,1.0,0.0,0.0,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.0,0.0457633212208747,0.7012193202972412,0.2530173361301422,-0.6554559990763664,0.0409348154024677,0.4053197594627293,0.5537454205078406,-0.3643849440602615,8.0
2020-09-28,1,1.0,0.0,0.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.0,0.0429369136691093,0.7649939656257629,0.1920691728591919,-0.7220570519566536,0.0237817912311956,0.465000279874993,0.5112179428995547,-0.4412184886437973,4.0
2020-10-19,1,1.0,0.0,0.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.0,0.0243383403867483,0.821069061756134,0.1545926034450531,-0.7967307213693857,0.1220843138596608,0.3221646995706413,0.5557509829465033,-0.2000803857109804,11.0
2020-12-18,2,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0.0,0.049627855420112554,0.8153545260429382,0.13501760363578796,-0.7657266706228256,0.09134968698022965,0.3405535444736568,0.5680967758099615,-0.2492038574934272,9.0
2020-12-21,1,1.0,0.0,0.0,0.0,1.0,-2.4492935982947064e-16,1.0,0.0,0.0657107830047607,0.0113387862220406,0.9229504466056824,0.05437199678272,0.1074153158267105,0.1261376736838441,0.7664469801263771,-0.0187223578571336,4.0
2021-01-12,1,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387,0.0,0.0220849383622407,0.8369840979576111,0.140930950641632,-0.8148991595953703,0.0346830828358757,0.4222133122977208,0.5431036159001065,-0.387530229461845,8.0
2021-01-14,1,1.0,0.0,0.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.0,0.1103173196315765,0.0116029065102338,0.8780797719955444,0.0987144131213426,0.2579707503428032,0.0314046893651184,0.7106245468089308,0.2265660609776847,3.0
2021-01-27,3,0.3333333333333333,0.6666666666666666,0.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.0,0.024347474488119237,0.2749857294062773,0.7006668051083883,-0.250638254918158,0.21217385716297646,0.26400515115920825,0.5238209935666686,-0.05183129399623179,6.0
2021-01-29,2,1.0,0.0,0.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.0,0.036683519370853845,0.8058018088340759,0.157514713704586,-0.769118289463222,0.07722014783297096,0.4572547394839229,0.4655251219173395,-0.380034591650952,7.0
2021-02-02,1,1.0,0.0,0.0,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.0,0.024623118340969,0.8743855953216553,0.100991278886795,-0.8497624769806862,0.2743958432273364,0.1251146228175319,0.6004895134717839,0.1492812204098045,4.0
